links_link,links_sujet,links_num,links_date,links_matiere,links_download_url
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1372&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=a8095a0ab25f2b5454c4f98e5cf560af,عيني-ارتفاق-حق مرور-اكتناف-شروط,رقم القرار: 37098.17,التاريخ: 22.02.2017,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/37098.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2218&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=8c0287a7034ac68135baa536ec630a4a,مدني عام-اثبات-تجزئة الاقرار,رقم القرار: 37126.17,التاريخ: 22.02.2017,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/37126.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2252&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9b3152fdab18a9f0970a1370794a3d89,عيني-حوزي-عقار مرسم-وضع اليد - حماية المالك المرسم,رقم القرار: 37129.17,التاريخ: 22.02.2017,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/37129.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2264&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=4f64e51e02e09f7a64350d6acb1a00bf,تجاري-اصل تجاري-كراء محل داخل نزل - اقتصار على حرفاء النزل-شرط جائز,رقم القرار: 43164.17,التاريخ: 22.02.2017,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/43164.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2268&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=cbd174d9593f8b543dc7bd6fe69d0c76,تجاري-كمبيالة مقبولة-احتراز على البضاعة-قرينة بسيطة,رقم القرار: 37125.17,التاريخ: 22.02.2017,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/37125.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=57&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9f38f38bf1c46bb16532b84a7b9c17e2,مبدأ لا يضار الطاعن بطعنه في المادة الجزائية,رقم القرار: 41489.17,التاريخ: 18.02.2017,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/41489-17.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2217&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=efd0da20c8c416a38201d96f3735fd0d,مدني عام -مصف-حدود تصرفه-اجراء الحساب بين الشركاء,رقم القرار: 42522.17,التاريخ: 16.02.2017,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/42522.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2236&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=db2376ca29b2eebfa27b7b25088587c0,-استعجالي-الدفع ببطلان التنبيه-تقدير جدية الدفع,رقم القرار: 42696.17,التاريخ: 16.02.2017,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/42696.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1395&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=53fbf1fefaeaefa2448612a012229ab3,بطلان قرار تحكيمي-وصف التحكيم-تحكيم داخلي-دولي-موجبات البطلان,رقم القرار: 37803.17,التاريخ: 15.02.2017,المادة: تحكيم,http://www.cassation.tn/fileadmin/user_upload/37803.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2266&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=92e60d294699f24be19215c58b37cd9b,تجاري-تجارة بحرية-وثيقة شحن-نقص الطريق-قانون منطبق,رقم القرار: 42209.17,التاريخ: 13.02.2017,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/42209.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1317&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=eaff41531b87e363a8aae36d749d3fd3,المقر-تعريفه-صفاته-التبليغ في السجن,رقم القرار: 36300.17,التاريخ: 08.02.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/36300.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=40&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=e86d1c2c2ff6ef6e330714aef62ecc03,لترشيد بالزواج واحتساب آجال السقوط,رقم القرار: 36034.17,التاريخ: 08.02.2017,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/36034.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1943&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=1d3f2290ca5977ac3f64718bfc813c4d,اجتماعي-ضمان اجتماعي-طلب الضم-قانون عدد105لسنة1995-قانون عدد12لسنة1985-قانون منطبق-,رقم القرار: 36065.17,التاريخ: 08.02.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/36065.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1946&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=a918327154cd88e19d8e6fc621866add,اجتماعي-ضمان اجتماعي-دفع مساهمات-اجل القيام-اجل خاص-لا ينطبق عليه الفصل 82م.ا.ع,رقم القرار: 40874.17,التاريخ: 08.02.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/40874.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1960&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=d143d4ac15af2ea1d4f19974c8b81670,مدني عام-غرامة انتزاع-متضرر متسوغ للعقار المنتزع,رقم القرار: 36001.17,التاريخ: 08.02.2017,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/36001.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2230&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=6770bc3be6652e10da1444c439c08f44,قانون دولي خاص-اختصاص المحاكم التونسية-اجنبي مقيم بالخارج,رقم القرار: 42351.17,التاريخ: 08.02.2017,المادة: قانون دولي خاص,http://www.cassation.tn/fileadmin/user_upload/42351.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=10&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=8976aa4f7dc8a3b77589dae60b31c0a0,العقوبة - ظروف التخفيف,رقم القرار: 34334.17,التاريخ: 07.02.2017,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/34334-17.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2241&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=4de4ffc834dc2bbef108bb8b0a1317e6,-تامين-تامين على الاشياء-القيمة المضمنة بالعقد-سرقة السيارة,رقم القرار: 43597.17,التاريخ: 02.02.2017,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/43597.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2233&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=ccc1a7f1dc0b4a636fec7906687c99cc,شخصي-طلاق-غرم ضرر-عناصر تقدير,رقم القرار: 42165.17,التاريخ: 01.02.2017,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/42165.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2265&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=8e56eecf117614776f2583766cadd8a4,تجاري-تجارة بحرية -نقص الطريق-قانون منطبق,رقم القرار: 42284.17,التاريخ: 01.02.2017,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/42284.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2267&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c7c9950da85f07032adf684470315dfd,-تجاري-دعوى سد العجز-الفصل121 م.ش.ت-اجل تقادم,رقم القرار: 41453.17,التاريخ: 01.02.2017,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/41453.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1326&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=b520765c0fdbd3646f25fe5454febce2,تامين مسؤولية النزل عن حرفائه,رقم القرار: 31826.17,التاريخ: 31.01.2017,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/31826.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1363&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=f78da1c5d28a0dd25826c91cf8c42f38,ق.د.خ- اشتراك في الاملاك-قانون منطبق,رقم القرار: 34815.17,التاريخ: 31.01.2017,المادة: قانون دولي خاص,http://www.cassation.tn/fileadmin/user_upload/34815.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1917&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=8683863f69fbe1a2681727d606fc4635,-اجراءات مدنية-التسديس ليس كالبتة و لا ينطبق عليه الفصل 438م.م.م.ت,رقم القرار: 33051.17,التاريخ: 31.01.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/33051.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1938&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=548be5c7cbdceb65384b623a74a2b851,اكرية-مهنة الحلاقة-قانون منطبق,رقم القرار: 35785.17,التاريخ: 31.01.2017,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/35785.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1923&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=ca4e2e7f134a3adab86c851ed0503fdf,-اجراءات مدنية-عقلة توقيفية-تعديل تصريح-عذر شرعي-تعدد العقل -الحكم بالتامين,رقم القرار: 35834.17,التاريخ: 30.01.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/35834.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1942&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=bf546bedee9ff0478a8009758f35ac9c,اجتماعي-شغل-منظمة دولية للشغل-قانون اساسي - قانون عام-ترتيب المصادر,رقم القرار: 38516.17,التاريخ: 30.01.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/38516-38516.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1296&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=2887b23024fa2280f8c32807693de476,اجتماعي-شغل-اختصاص ترابي-مكان تنفيذ العقد,رقم القرار: 35334.17,التاريخ: 27.01.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/35334.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1298&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=75b9127750e0cb24a7f1e54e73cfb7e9,اجتماعي-شغل-خطا جزائي-هفوة تاديبية- استقلالية,رقم القرار: 35581.17,التاريخ: 27.01.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/35581.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1944&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=b4e3e80a8a2ece647becdf12ffc491a3,اجتماعي-شغل-محاولة صلحية-ادخال-بعد تجاوز الطور الصلحي,رقم القرار: 35653.17,التاريخ: 27.01.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/35653.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1945&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=35dfd0418d013fae5a1deb64d181027d,-اجتماعي-شغل-اختلاف مجلة الشغل-الاتفاقية القطاعية-اعتماد القانون الاكثر منفعة,رقم القرار: 35678.17,التاريخ: 27.01.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/35678.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=220&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=6a19739f1d5083c8a72abbfb63ecfd3e,تنازع القوانين الجزائية في الزمن,رقم القرار: 52226.17,التاريخ: 27.01.2017,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/52226-17.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1299&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=73228ab63429386bd0631879d6d2a71d,اجتماعي-شغل-هفوة فادحة-تكرر ارتكاب الاخطاء,رقم القرار: 35822.17,التاريخ: 26.01.2017,المادة: اجتماعي,http://www.cassation.tn/fileadmin/user_upload/35822.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1301&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c79a82e5eac77f0277fe38ee16e9ca84,-استعجالي-طلب سقي مزروعات-وجود نزاع استحقاقي-اجراء وقتي,رقم القرار: 35721.17,التاريخ: 25.01.2017,المادة: استعجالي,http://www.cassation.tn/fileadmin/user_upload/35721.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1306&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=d839ce78b1444fb8bd22a9759554f40f,-القيام ضد الادارة الجهوية راسا-المكلف العام هو الذي يمثل الدولة-اجراء باطل,رقم القرار: 35708.17,التاريخ: 25.01.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/35708.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1318&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c93882a1db3fcd1af3b1cfa26f745463,الوكيل العقاري ليس له ان يباشر الخصام,رقم القرار: 35706.17,التاريخ: 25.01.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/35706.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1924&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=60da7964ff93330c4a3ffaec596e296d,-اجراءات مدنية-الطعن بالاستئناف-اضافة صورة من الحكم-اجراء صحيح قبول المستانف ضده,رقم القرار: 35720.17,التاريخ: 25.01.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/35720.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1937&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=cfad90690fabf719480e0d8a28e4e67d,اكرية-تجدد الكراء طبق الفصل 4 من قانون الاكرية التجارية-يصبح الكراء غير محدد المدة,رقم القرار: 35700.17,التاريخ: 25.01.2017,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/35700.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1320&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=f2fb9072731a6490dfcf9d09cbf80666,تركيز اعمدة الهاتف-اختصاص القضاء العدلي-عمل تجاري,رقم القرار: 35468.17,التاريخ: 24.01.2017,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/35468.pdf
